,biourl,Feature
306,http://www.nndb.com/people/001/000024926/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor<', '<b>Party Affiliation:</b> Democratic</p>']"
307,http://www.nndb.com/people/799/000023730/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/871/000071658/"">Baptist</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor<', '<b>Party Affiliation:</b> Democratic</p>']"
308,http://www.nndb.com/people/897/000022831/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor<', '<b>Party Affiliation:</b> Democratic</p>']"
309,http://www.nndb.com/people/780/000043651/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
310,http://www.nndb.com/people/870/000023801/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/875/000071662/"">Jewish</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
311,http://www.nndb.com/people/688/000022622/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> <a class=""proflink"" href=""/lists/244/000069037/"">Bisexual</a> <font size=""-1""><a href=""#FN1"">[1]</a></font><', '<b>Occupation:</b> <a class=""proflink"" href=""/lists/991/000096703/"">Singer</a>, Actor</p>']"
312,http://www.nndb.com/people/756/000023687/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/282/000069075/"">Atheist</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> <a class=""proflink"" href=""/lists/242/000069035/"">Lesbian</a> <font size=""-1""><a href=""#FN1"">[1]</a></font><', '<b>Occupation:</b> Actor</p>']"
313,http://www.nndb.com/people/017/000023945/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
314,http://www.nndb.com/people/907/000024835/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
315,http://www.nndb.com/people/756/000023687/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/282/000069075/"">Atheist</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> <a class=""proflink"" href=""/lists/242/000069035/"">Lesbian</a> <font size=""-1""><a href=""#FN1"">[1]</a></font><', '<b>Occupation:</b> Actor</p>']"
316,http://www.nndb.com/people/627/000025552/,"['<p><b>Gender:</b> Female', '<b>Race or Ethnicity:</b> White', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor</p>']"
317,http://www.nndb.com/people/566/000023497/,"['<p><b>Gender:</b> Female', '<b>Race or Ethnicity:</b> White', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor</p>']"
318,http://www.nndb.com/people/004/000022935/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor<', '<b>Party Affiliation:</b> Democratic</p>']"
319,http://www.nndb.com/people/762/000024690/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/758/000094476/"">Roman Catholic</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor<', '<b>Party Affiliation:</b> Democratic</p>']"
320,http://www.nndb.com/people/517/000025442/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/568/000168064/"">Disciples of Christ</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
321,http://www.nndb.com/people/554/000023485/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor<', '<b>Party Affiliation:</b> Democratic</p>']"
322,http://www.nndb.com/people/592/000023523/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/875/000071662/"">Jewish</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor<', '<b>Party Affiliation:</b> Democratic</p>']"
323,http://www.nndb.com/people/333/000026255/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
324,http://www.nndb.com/people/592/000022526/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/876/000071663/"">Hindu</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
325,http://www.nndb.com/people/487/000023418/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> Multiracial<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
326,http://www.nndb.com/people/917/000022851/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/758/000094476/"">Roman Catholic</a> <font size=""-1""><a href=""#FN1"">[1]</a></font><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor<', '<b>Party Affiliation:</b> Democratic</p>']"
327,http://www.nndb.com/people/146/000026068/,"['<p><b>Gender:</b> Female', '<b>Race or Ethnicity:</b> White', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor, Model</p>']"
328,http://www.nndb.com/people/333/000026255/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
329,http://www.nndb.com/people/813/000022747/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
330,http://www.nndb.com/people/907/000044775/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
331,http://www.nndb.com/people/723/000136315/,"['<p><b>Gender:</b> Female', '<b>Race or Ethnicity:</b> White', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor</p>']"
332,http://www.nndb.com/people/582/000023513/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
333,http://www.nndb.com/people/601/000023532/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
334,http://www.nndb.com/people/040/000022971/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/875/000071662/"">Jewish</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
335,http://www.nndb.com/people/001/000024926/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor<', '<b>Party Affiliation:</b> Democratic</p>']"
336,http://www.nndb.com/people/597/000272778/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
337,http://www.nndb.com/people/222/000026144/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> <a class=""proflink"" href=""/lists/243/000069036/"">Matter of Dispute</a> <font size=""-1""><a href=""#FN1"">[1]</a></font><', '<b>Occupation:</b> Actor</p>']"
338,http://www.nndb.com/people/062/000063870/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
339,http://www.nndb.com/people/079/000063887/,"['<p><b>Gender:</b> Female', '<b>Race or Ethnicity:</b> White', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor</p>']"
340,http://www.nndb.com/people/074/000063882/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
341,http://www.nndb.com/people/077/000063885/,"['<p><b>Gender:</b> Female', '<b>Religion:</b> Christian', '<b>Race or Ethnicity:</b> Black', '<b>Sexual orientation:</b> <a class=""proflink"" href=""/lists/243/000069036/"">Matter of Dispute</a>', '<b>Occupation:</b> Actor</p>']"
342,http://www.nndb.com/people/078/000063886/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
343,http://www.nndb.com/people/690/000042564/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/758/000094476/"">Roman Catholic</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
344,http://www.nndb.com/people/580/000045445/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
345,http://www.nndb.com/people/080/000063888/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
346,http://www.nndb.com/people/743/000043614/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/758/000094476/"">Roman Catholic</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
347,http://www.nndb.com/people/081/000063889/,"['<p><b>Gender:</b> Female', '<b>Race or Ethnicity:</b> White', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor</p>']"
348,http://www.nndb.com/people/458/000026380/,"['<p><b>Gender:</b> Female', '<b>Race or Ethnicity:</b> White', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor</p>']"
349,http://www.nndb.com/people/084/000063892/,"['<p><b>Gender:</b> Female', '<b>Race or Ethnicity:</b> White', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor</p>']"
350,http://www.nndb.com/people/085/000063893/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
351,http://www.nndb.com/people/086/000063894/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/758/000094476/"">Roman Catholic</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
352,http://www.nndb.com/people/087/000063895/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
353,http://www.nndb.com/people/501/000051348/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
354,http://www.nndb.com/people/088/000063896/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
355,http://www.nndb.com/people/702/000031609/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
356,http://www.nndb.com/people/980/000022914/,"['<p><b>Gender:</b> Female', '<b>Race or Ethnicity:</b> White', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor</p>']"
357,http://www.nndb.com/people/089/000063897/,"['<p><b>Gender:</b> Female', '<b>Race or Ethnicity:</b> White', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor</p>']"
358,http://www.nndb.com/people/090/000063898/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
359,http://www.nndb.com/people/091/000063899/,"['<p><b>Gender:</b> Female', '<b>Race or Ethnicity:</b> Asian', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor</p>']"
360,http://www.nndb.com/people/056/000063864/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
361,http://www.nndb.com/people/859/000022793/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/875/000071662/"">Jewish</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
362,http://www.nndb.com/people/795/000023726/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/870/000071657/"">Methodist</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor<', '<b>Party Affiliation:</b> Republican</p>']"
363,http://www.nndb.com/people/463/000023394/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> Hispanic<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
364,http://www.nndb.com/people/775/000022709/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/758/000094476/"">Roman Catholic</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
365,http://www.nndb.com/people/052/000063860/,"['<p><b>Gender:</b> Female', '<b>Race or Ethnicity:</b> White', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor</p>']"
366,http://www.nndb.com/people/049/000063857/,"['<p><b>Gender:</b> Female', '<b>Race or Ethnicity:</b> White', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor</p>']"
367,http://www.nndb.com/people/859/000022793/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/875/000071662/"">Jewish</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
368,http://www.nndb.com/people/961/000063772/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> <a class=""proflink"" href=""/lists/244/000069037/"">Bisexual</a> <font size=""-1""><a href=""#FN1"">[1]</a></font><', '<b>Occupation:</b> Actor</p>']"
369,http://www.nndb.com/people/475/000032379/,"['<p><b>Gender:</b> Female', '<b>Race or Ethnicity:</b> White', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor</p>']"
370,http://www.nndb.com/people/818/000043689/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
371,http://www.nndb.com/people/996/000022930/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/869/000071656/"">Buddhist</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor<', '<b>Party Affiliation:</b> Democratic</p>']"
372,http://www.nndb.com/people/908/000031815/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
373,http://www.nndb.com/people/177/000023108/,"['<p><b>Gender:</b> Female', '<b>Race or Ethnicity:</b> White', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor</p>']"
374,http://www.nndb.com/people/828/000063639/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
375,http://www.nndb.com/people/104/000024032/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
376,http://www.nndb.com/people/836/000024764/,"['<p><b>Gender:</b> Female', '<b>Race or Ethnicity:</b> White', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor</p>']"
377,http://www.nndb.com/people/409/000032313/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/875/000071662/"">Jewish</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
378,http://www.nndb.com/people/817/000063628/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
379,http://www.nndb.com/people/590/000023521/,"['<p><b>Gender:</b> Female', '<b>Race or Ethnicity:</b> White', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor</p>']"
380,http://www.nndb.com/people/260/000030170/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
381,http://www.nndb.com/people/001/000024926/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor<', '<b>Party Affiliation:</b> Democratic</p>']"
382,http://www.nndb.com/people/271/000025196/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor<', '<b>Party Affiliation:</b> Democratic</p>']"
383,http://www.nndb.com/people/376/000032280/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/758/000094476/"">Roman Catholic</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
384,http://www.nndb.com/people/004/000022935/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor<', '<b>Party Affiliation:</b> Democratic</p>']"
385,http://www.nndb.com/people/671/000024599/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Occupation:</b> Actor</p>']"
386,http://www.nndb.com/people/816/000063627/,"['<p><b>Gender:</b> Female', '<b>Religion:</b> <a class=""proflink"" href=""/lists/288/000092012/"">Agnostic</a> <font size=""-1""><a href=""#FN1"">[1]</a></font>', '<b>Race or Ethnicity:</b> White', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor</p>']"
387,http://www.nndb.com/people/128/000025053/,"['<p><b>Gender:</b> Female', '<b>Race or Ethnicity:</b> White', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor', '<b>Party Affiliation:</b> Democratic</p>']"
388,http://www.nndb.com/people/894/000024822/,"['<p><b>Gender:</b> Female', '<b>Race or Ethnicity:</b> White', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor</p>']"
389,http://www.nndb.com/people/430/000023361/,"['<p><b>Gender:</b> Female', '<b>Race or Ethnicity:</b> White', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor</p>']"
390,http://www.nndb.com/people/883/000022817/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/867/000071654/"">Congregationalist</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor<', '<b>Party Affiliation:</b> Democratic</p>']"
391,http://www.nndb.com/people/815/000063626/,"['<p><b>Gender:</b> Female', '<b>Race or Ethnicity:</b> White', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor</p>']"
392,http://www.nndb.com/people/242/000025167/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/282/000069075/"">Atheist</a> <font size=""-1""><a href=""#FN1"">[1]</a></font><', '<b>Race or Ethnicity:</b> Black<', '<b>Sexual orientation:</b> Straight <font size=""-1""><a href=""#FN2"">[2]</a></font><', '<b>Occupation:</b> Actor, <a class=""proflink"" href=""/lists/230/000069023/"">Comic</a></p>']"
393,http://www.nndb.com/people/890/000024818/,"['<p><b>Gender:</b> Female', '<b>Religion:</b> <a class=""proflink"" href=""/lists/758/000094476/"">Roman Catholic</a>', '<b>Race or Ethnicity:</b> Hispanic', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor</p>']"
394,http://www.nndb.com/people/985/000025910/,"['<p><b>Gender:</b> Female', '<b>Race or Ethnicity:</b> White', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor</p>']"
395,http://www.nndb.com/people/763/000025688/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> <a class=""proflink"" href=""/lists/244/000069037/"">Bisexual</a> <font size=""-1""><a href=""#FN1"">[1]</a></font><', '<b>Occupation:</b> Actor</p>']"
396,http://www.nndb.com/people/894/000024822/,"['<p><b>Gender:</b> Female', '<b>Race or Ethnicity:</b> White', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor</p>']"
397,http://www.nndb.com/people/890/000025815/,"['<p><b>Gender:</b> Female', '<b>Religion:</b> <a class=""proflink"" href=""/lists/282/000069075/"">Atheist</a> <font size=""-1""><a href=""#FN1"">[1]</a></font>', '<b>Race or Ethnicity:</b> White', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor</p>']"
398,http://www.nndb.com/people/970/000025895/,"['<p><b>Gender:</b> Female', '<b>Race or Ethnicity:</b> White', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor, Model</p>']"
399,http://www.nndb.com/people/310/000025235/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor, Model</p>']"
400,http://www.nndb.com/people/824/000023755/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/284/000069077/"">Quaker</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
401,http://www.nndb.com/people/493/000023424/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/869/000071656/"">Buddhist</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> <a class=""proflink"" href=""/lists/244/000069037/"">Bisexual</a><', '<b>Occupation:</b> Actor, <a class=""proflink"" href=""/lists/199/000068992/"">Activist</a><', '<b>Party Affiliation:</b> Independent <font size=""-1""><a href=""#FN1"">[1]</a></font></p>']"
402,http://www.nndb.com/people/641/000025566/,"['<p><b>Gender:</b> Female', '<b>Race or Ethnicity:</b> White', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor</p>']"
403,http://www.nndb.com/people/240/000026162/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/875/000071662/"">Jewish</a> <font size=""-1""><a href=""#FN1"">[1]</a></font><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
404,http://www.nndb.com/people/516/000023447/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/758/000094476/"">Roman Catholic</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
405,http://www.nndb.com/people/708/000024636/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
406,http://www.nndb.com/people/222/000026144/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> <a class=""proflink"" href=""/lists/243/000069036/"">Matter of Dispute</a> <font size=""-1""><a href=""#FN1"">[1]</a></font><', '<b>Occupation:</b> Actor</p>']"
407,http://www.nndb.com/people/309/000032213/,"['<p><b>Gender:</b> Female', '<b>Religion:</b> <a class=""proflink"" href=""/lists/875/000071662/"">Jewish</a>', '<b>Race or Ethnicity:</b> White', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor</p>']"
408,http://www.nndb.com/people/434/000129047/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/871/000071658/"">Baptist</a><', '<b>Race or Ethnicity:</b> Black<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor, <a class=""proflink"" href=""/lists/991/000096703/"">Singer</a></p>']"
409,http://www.nndb.com/people/178/000108851/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
410,http://www.nndb.com/people/748/000025673/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/869/000071656/"">Buddhist</a> <font size=""-1""><a href=""#FN1"">[1]</a></font><', '<b>Race or Ethnicity:</b> Hispanic<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
411,http://www.nndb.com/people/836/000131443/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> Black<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
412,http://www.nndb.com/people/327/000042201/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
413,http://www.nndb.com/people/304/000281458/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> Black<', '<b>Occupation:</b> Actor</p>']"
414,http://www.nndb.com/people/220/000032124/,"['<p><b>Gender:</b> Female', '<b>Religion:</b> Christian <font size=""-1""><a href=""#FN1"">[1]</a></font>', '<b>Race or Ethnicity:</b> White', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor</p>']"
415,http://www.nndb.com/people/570/000380427/,"['<p><b>Gender:</b> Female', '<b>Race or Ethnicity:</b> Black', '<b>Occupation:</b> Actor</p>']"
416,http://www.nndb.com/people/982/000024910/,"['<p><b>Gender:</b> Male<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/875/000071662/"">Jewish</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> <a class=""proflink"" href=""/lists/166/000068959/"">Film Director</a>, <a class=""proflink"" href=""/lists/240/000069033/"">Screenwriter</a></p>']"
417,http://www.nndb.com/people/635/000043506/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/953/000110623/"">Christian Science</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> <a class=""proflink"" href=""/lists/235/000069028/"">Dancer</a>, <a class=""proflink"" href=""/lists/991/000096703/"">Singer</a>, Actor</p>']"
